,title,description,price,points,cluster_label,cosine_similarity
101343,Morini 2015 Morale Sangiovese (Romagna),"This easygoing red opens with aromas of black-skinned berry, baking spice and a whiff of violet. The bright shows black plum, cinnamon and a touch of white pepper alongside smooth tannins. Enjoy soon.",13.0,87,0,0.4895816449665482
87268,Cordero di Montezemolo 2012 Enrico VI  (Barolo),"Aromas of underbrush, ripe dark-skinned berry, violet, leather and aromatic herb lead the nose. The ripe, full-bodied palate doles out black cherry, cranberry, licorice, espresso and a sprinkling of mocha alongside fine-grained tannins. Drink 2017–2022.",90.0,92,0,0.48914382831633924
79708,Canonica a Cerreto 2010  Chianti Classico,"Made with 90% Sangiovese and 10% Merlot, this opens with aromas of forest floor, blue flower, black fruit, graphite and a balsamic note. The juicy palate delivers crushed black cherry, white pepper, clove and licorice alongside polished tannins. Drink through 2018.",35.0,90,0,0.4889767711022706
97761,Canonica a Cerreto 2010  Chianti Classico,"Made with 90% Sangiovese and 10% Merlot, this opens with aromas of forest floor, blue flower, black fruit, graphite and a balsamic note. The juicy palate delivers crushed black cherry, white pepper, clove and licorice alongside polished tannins. Drink through 2018.",35.0,90,0,0.4889767711022706
85491,Contucci 2009 Riserva  (Vino Nobile di Montepulciano),"This full-bodied blend of 80% Sangiovese, 10% Canaiolo Nero and 10% Colorino opens with aromas of plum, ripe berry, smoke, leather and a hint of baking spice. The smooth, savory palate delivers layers of dark cherry, black raspberry, clove and cinnamon alongside firm, velvety tannins. Drink 2015–2021.",54.0,94,0,0.4886519975977097
46384,Godiolo 2012  Vino Nobile di Montepulciano,"This informal red opens with aromas of violet, berry and a whiff of sawdust. The simple, fleeting palate offers dried black cherry and a hint of dark spice alongside grainy tannins that lead into an astringent, abrupt finish.",21.0,86,0,0.4880992272114332
45379,Palladino 2011 del Comune di Serralunga d'Alba  (Barolo),"Aromas of mature dark berry, baking spice, pipe tobacco and a balsamic note lead the nose. The ripe palate doles out juicy wild cherry, black raspberry, licorice grilled herb, clove and tobacco alongside a backbone of fresh acidity and velvety tannins.",49.0,93,0,0.48805582997362223
66072,Fattoria di Petrognano 2011 Meme Riserva  (Chianti),"Aromas of red berry, savory herb and a balsamic note lead the nose. The ripe palate delivers black cherry, crushed plum, sage and licorice. Soft acidity and fine-grained tannins provide the framework. Drink through 2016.",19.0,87,0,0.48767484273465594
97359,Il Molino di Grace 2011 Il Margone Gran Selezione  (Chianti Classico),"Aromas of underbrush, ripe dark-skinned fruit, clove, espresso and a balsamic note lead the nose of this structured Sangiovese. The generous palate delivers juicy black cherry, blackberry, licorice and tobacco alongside velvety tannins. Drink 2016–2021.",45.0,92,0,0.48757728760350827
86970,Prunotto 2016  Dolcetto d'Alba,"This savory wine offers red-skinned berry and baking spice aromas while the palate delivers ripe black cherry, clove and a hint of white pepper. Supple tannins provide support. Enjoy soon.",17.0,88,0,0.48691945117656216
55198,Pieropan 2010  Amarone della Valpolicella,"Enticing aromas of crushed black cherry, mature plum, black pepper, blue flower and tilled earth lead the nose on this vibrant, full-bodied wine. Rich blackberry, clove, espresso and black pepper back up the palate alongside firm tannins. It ends on a licorice note. Drink 2016–2025.",80.0,93,0,0.4868929099512572
9464,Librandi 2011 Gravello Red (Val di Neto),"A blend of 60% Gaglioppo and 40% Cabernet Sauvignon, this polished red conveys aromas of underbrush, cassis, grilled herb and red currant. The juicy palate delivers crushed black cherry, ground pepper, licorice, clove and a coffee note alongside velvety tannins.",30.0,89,0,0.48669471065874864
32277,Castello di Radda 2010 Gran Selezione  (Chianti Classico),"Violet, iris, leather, tobacco, vanilla and savory herb aromas lead the nose on this full-bodied wine. The structured palate delivers juicy morello cherry, crushed black cherry, anisette, black pepper and tobacco. It's brightened by firm acidity while bracing tannins provide support. It finishes on a licorice note. Give this time to unwind and develop complexity. Drink 2018–2025.",100.0,92,0,0.4864995780489727
92252,Le Gode 2010  Brunello di Montalcino,"Nicely balanced and firmly structured, this earthy red opens with classic Sangiovese aromas of tilled soil, pressed blue flower, red berry, herb and a whiff of game. The savory palate delivers juicy black cherry, crushed raspberry, clove, tobacco and licorice accompanied by chewy tannins.",75.0,93,0,0.48638596960909086
80369,Rignana 2012 Riserva  (Chianti Classico),"Aromas of dark-skinned berry, rose and wild herb lead the nose. The round, juicy palate doles out ripe black cherry, fleshy raspberry, white pepper and clove while polished tannins provide a smooth, velvety framework. Enjoy through 2019.",39.0,90,0,0.48616535699427504
11484,Castello di Meleto 2013 Vigna Casi  (Chianti Classico),"Aromas of ripe dark-skinned berry, purple flower and a whiff of cake spice waft out of the glass. The firm palate offers black cherry, red plum and a note of ground pepper while fine-grained tannins and nervous acidity provide the framework.",43.0,88,0,0.48613620811716324
43197,Palazzo Vecchio 2012 Maestro  (Vino Nobile di Montepulciano),"Aromas of underbrush, leather, scorched earth and dark berry lead the nose of this firmly structured blend of Sangiovese, 10% Canaiolo and 5% Mammolo. The chewy palate offers a juicy core of black cherry accented with notes of black pepper, licorice and grilled herb. Tightly knit, ripe tannins provide structure.",33.0,90,0,0.48603941452384386
36724,Cantina di Monteforte 2011 Terre di Monteforte  (Amarone della Valpolicella),"This opens with aromas of raisin, scorched earth and a whiff of leather. The brawny, straightforward palate doles out dried black cherry, prune, raspberry, black pepper and a hint of tobacco. Firm, ripe tannins provide support.",46.0,90,0,0.4857681326198916
89227,Donnafugata 2011 Mille e Una Notte  (Contessa Entellina),"Aromas of French oak, mature black-skinned fruit, espresso and a hint of blue flower lead the nose on this structured red. The generous palate doles out juicy black cherry, blackberry, ground pepper and licorice while velvety tannins provide smooth, seamless support. Drink through 2021.",89.0,92,0,0.4856465235751785
81349,Graci 2013 Arcurìa Rosso  (Etna),"Underbrush, menthol, new leather and black-skinned berry aromas emerge in the glass. The smooth, full-bodied palate delivers juicy black cherry, baking spice, tobacco and mineral alongside firm, velvety tannins.",36.0,93,0,0.4848080061707414
2292,Castelfeder 2013 Rieder Lagrein (Alto Adige),"Aromas of blackberry, violet and a whiff of dark spice lead the nose while the juicy palate serves up raspberry, black cherry, clove and white pepper. It's fresh and lively, with firm but approachable tannins.",18.0,89,0,0.484785351562696
89849,Castello Banfi 2013 Summus Red (Toscana),"A blend of Sangiovese, Cabernet Sauvignon and Syrah, this vibrant red has alluring aromas of plum, blackberry, purple flower, espresso and a whiff of exotic spice. The elegant, structured palate delivers black cherry, black currant, pipe tobacco, vanilla and licorice alongside fresh acidity while firm, fine grained tannins lend a polished texture. Drink 2018–2028.",75.0,93,0,0.48478257508043326
9394,Diadema 2012 Red (Toscana),"Made with 85% Sangiovese, 10% Merlot and 5% Syrah, this opens with aromas of brimstone, allspice, dried black-skinned fruit and a whiff of olive brine. The full-bodied palate delivers ripe black cherry, plum, vanilla and white pepper alongside chewy tannins.",65.0,90,0,0.4846644794032193
34568,Giuseppe Cortese 2012 Rabajà  (Barbaresco),"Aromas of dark berry, licorice and chopped herb lead the nose. The structured palate offers red and black cherry, clove, tobacco and a hint of orange zest alongside firm, ripe tannins. Drink 2018–2024.",55.0,92,0,0.48432654708923195
108281,Librandi 2011 Duca Sanfelice  (Cirò),"Aromas of perfumed berry, violet, leather, pipe tobacco and baking spice take shape in the glass. The smooth, structured palate delivers layers of ripe black cherry, juicy raspberry, clove, white pepper and mineral alongside firm, fine-grained tannins.",20.0,91,0,0.48421173630752945
113460,Tenuta La Fuga 2011  Brunello di Montalcino,"Iris, mature berry, menthol and Mediterranean herb aromas emerge on this full-bodied red. On the ripe, chewy palate, notes of clove, vanilla and mocha accent juicy Morello cherry, crushed black cherry, star anise and tobacco. Firm, fine-grained tannins provide the framework. Drink 2019–2026.",67.0,91,0,0.48406021705698365
105348,Villa Poggio Salvi 2010 Riserva  (Brunello di Montalcino),"Red berry, fragrant blue flower, dark spice and a whiff of eucalyptus come together on this one. The taut, structured palate offers dried black cherry, licorice, clove and a hint of grilled sage. Firm, fine-grained tannins and fresh acidity provide balance and support. Drink 2020–2032.",85.0,94,0,0.4839800303937205
40881,Gianni Brunelli 2010 Riserva  (Brunello di Montalcino),"Underbrush, dark-skinned berry, chopped mint and cooking spice aromas lead the way on this fabulous, structured wine. The full-bodied palate delivers a juicy core of ripe black cherry while white pepper, cinnamon, dried herb and a balsamic note provide the backdrop. Firm but refined tannins and fresh acidity provide balance and support. Drink 2018–2030.",100.0,97,0,0.483582028668352
23006,Castelgiocondo 2012  Brunello di Montalcino,"Fresh, alluring aromas of wild berry, pressed violet, dark baking spice and a whiff of new leather all come together in the glass. The firm full-bodied palate offers ripe black cherry, mature plum, cinnamon, licorice and a hint of tobacco. Chewy tannins and bright acidity provide support and balance. Drink 2019–2027.",79.0,93,0,0.4831620055916574
50735,Amantis 2009  Montecucco,"Structured and savory, this polished wine doles out aromas and flavors of mature plum, crushed black cherry, violet, black pepper and clove. Firm but fine-grained tannins provide the framework. Drink 2016–2021.",50.0,91,0,0.48314765888147604
44503,Vignaioli del Morellino di Scansano 2012 Roggiano Riserva  (Morellino di Scansano),"Aromas of dried black fruit, violet and a whiff of grilled herb lead the nose. The palate offers crushed black cherry, vanilla, mocha and baking spice alongside firm but rather astringent tannins.",25.0,88,0,0.4829652426433932
42168,San Cassiano 2011  Amarone della Valpolicella,"Aromas of crushed blue flower, perfumed berry, exotic spice and a whiff of charcuterie emerge on this bold red. The concentrated palate offers dried black cherry, blackberry extract, licorice and ground pepper accompanied by firm, fine-grained tannins.",69.0,90,0,0.48261411718927016
96160,San Cassiano 2011  Amarone della Valpolicella,"Aromas of crushed blue flower, perfumed berry, exotic spice and a whiff of charcuterie emerge on this bold red. The concentrated palate offers dried black cherry, blackberry extract, licorice and ground pepper accompanied by firm, fine-grained tannins.",69.0,90,0,0.48261411718927016
47009,Tommasi 2012  Valpolicella Classico Superiore Ripasso,"Aromas of dried black fruit, spice, tobacco and leather lead the nose on this vibrant, medium-bodied red. The savory palate delivers spiced plum, juicy blackberry, black pepper and a licorice accent alongside velvety tannins.",25.0,88,0,0.48244560809192316
22383,Erste Neue 2013 Lareith Lagrein (Alto Adige),"This opens with hushed scents of dark berry, baking spice and a whisper of violet while the firm palate offers black cherry, black pepper and a cocoa note. Astringent tannins lead up to the rather abrupt finish.",20.0,87,0,0.48238756168444386
59834,Fratelli Alessandria 2011 San Lorenzo di Verduno  (Barolo),"Enticing scents of wild rose, violet, perfumed berry and a whiff of aromatic herb unfold on this full-bodied red. The firm palate offers juicy black cherry, crushed raspberry, white pepper, clove and anise framed in assertive but ripe tannins and fresh acidity. Better after 2019.",66.0,92,0,0.48226662066060116
