,title,description,price,points,lda_label,3
95442,Santa Helena 2011 Selección del Directorio Gran Reserva Cool Coastal Vineyard Sauvignon Blanc (Colchagua Valley),"This crisp, acidic Sauvignon Blanc leans green with pea and canned bean aromas, but it offers enough green apple and citrus character for enjoyment. The palate is zesty and lemony, with flavors that include green veggies, herbs, limes and tangerines. The finish is mildly green and citrusy.",10.0,87,3,0.9593678823240103
96869,El Pensador 2011 Verdejo (Vino de la Tierra de Castilla y León),"Fresh, crisp and minerally on the nose, this has green apple and melon aromas. It feels fresh, juicy, light and refreshing, with high-toned white-fruit flavors as well as notes of grapefruit, herb and lime. Clean on the finish.",13.0,86,3,0.9593563322179613
788,J. Scott Cellars 2015 Albariño (Oregon),"Not such a rarity these days, Albariño is turning heads in California and Oregon. This tart, juicy, and deliciously fresh effort is loaded with tangy citrus and green apple fruit. It's leesy and textural, tasting of wet stones: in sum, a wonderfully refreshing summer white.",18.0,90,3,0.9593071629250873
76354,Grimm's Bluff 2014 Sauvignon Blanc (Happy Canyon of Santa Barbara),"This is a sleek, crisp and streamlined first offering from the young appellation's newest vineyard, which overlooks nearby Lake Cachuma. Fresh and bright lime sorbet aromas lead to peppery verve on the palate, with flavors of white pepper, cut grass, sour lime skins and apple peels.",36.0,90,3,0.9592912118042389
91225,Errazuriz 2016 Max Reserva Sauvignon Blanc (Aconcagua Costa),"Pungent stony citrus aromas include a distinct whiff of passion fruit. This feels tight, crisp and elegant on the palate, while slightly salty citrus flavors suggest grapefruit and sea brine. A briny finish retains snap and freshness.",20.0,89,3,0.9592789221428092
110001,Itsas Mendi 2013 Hondarrabi Zuri (Bizkaiko Txakolina),"Stalky aromas of hay and citrus are just crisp enough. This feels flat except for a shot of bracing malic acidity, while flavors of arugula and lime are one part bitter and one part pithy. An added touch of bitterness rises up on an otherwise fresh and natural finish.",20.0,85,3,0.9592760288263019
66597,Cescon Italo Storia e Vini 2010 Il Tralcetto Pinot Grigio (Veneto),Il Tralcetto (with a grape vine cutting affixed to the neck of the bottle) is a series of red and white wines that offer easy food pairing opportunities and attractively low prices. This Pinot Grigio shows fresh crispness and clean aromas of stone fruit and citrus.,14.0,86,3,0.9592693893998914
66925,Taking Root 2006 Pinot Grigio (Cahul),"A zippy, lively nose of citrus and lemon leads this simple but enjoyable wine from Moldova, and on the tongue, the clean flavors continue, offering accessible, fun character that will do well chilled and on a hot summer day, Refreshing and light, with a touch of sweetness, it's priced well for everyday consumption.",8.0,83,3,0.9592653991721342
64829,Santa Ema 2013 Select Terroir Sauvignon Blanc (Maipo Valley),"Simple but friendly aromas of green fruits and spring vegetables set up a lemony feeling palate, with flavors of lime, green apple and herbs. This shows pyrazines on a juicy finish, but not so much that the wine comes across green, vegetal or bitter.",10.0,86,3,0.9592640563768055
91133,Alta Alella 2013 Private Reserve Brut Nature Sparkling (Cava),"After an early aromatic blast of sulfuric matchstick, this turns for the better while providing scents of citrus, fresh-cut grass and minerals. The palate is zesty, with briny flavors of nectarine and orange. A minerally, slightly salty finish keeps this on course.",21.0,88,3,0.9592494456537517
32906,Dominio de Eguren 2009 Protocolo Blanco White (Vino de la Tierra de Castilla),"Dusty apple and a clean lightness define this basic, totally enjoyable white blend that is based on the pedestrian Airén grape but features 30% Macabeo. The palate is fresh and easy, with apple, citrus and white pepper flavors. Finishes crisp.",7.0,86,3,0.9592337129698653
53008,O. Fournier 2010 Centauri Sauvignon Blanc (Leyda Valley),"Reasonably accurate on the nose for Leyda Sauvignon Blanc, but also a little pickled smelling. Feels chunky and a little flat, with mild flavors of green apple and citrus. Finishes somewhat bitter, like walnut or almond skins, with a green-banana flavor.",18.0,85,3,0.959227324422834
13456,Veramonte 2011 La Gloria Sauvignon Blanc (Casablanca Valley),"Shy and clean on the nose, which offers up only mild grapefruit and lime. The feel is tight and stony, with pithy citrus and green apple flavors. Leans towards green and herbaceous on the finish, but never fully goes green while maintaining clarity and crispness.",12.0,88,3,0.9592088928620714
13023,Lomas del Valle 2015 Coastal Cool Climate Wine Single Vineyard Sauvignon Blanc (Casablanca Valley),"Dusty aromas blend with cool-climate notes of bell pepper and lime on this racy, green-leaning SB. Flavors of wet stones, lime and salt are crisp, while this finishes with a bell-pepper flavor and zesty acidity. This was made for raw oysters or ceviche.",17.0,89,3,0.9591918991612192
90826,Naia 2007 Las Brisas White (Rueda),"In cooler vintages like 2007, this white blend from Bodegas Naia excels. It gets going with pear, apple and light, leesy aromas in front of a citrusy palate that is a knock-off for varietal Sauvignon Blanc. Flavors of grapefruit, lime and gooseberry should be familiar, and the crisp fresh-lettuce finish is a winner. Good stuff for the money.",11.0,88,3,0.9591853546316761
7418,La Playa 2010 Block Selection Reserve Sauvignon Blanc (Limarí Valley),"Crisp aromas bring both tropical shadings and mild grassy scents. The palate offers the right meshing of acidity and pulp. Tastes right, with lime and passion fruit leading the charge. A dry, clean style of SB with only a touch of green.",11.0,88,3,0.9591736903703235
103438,Callia 2010 Pinot Grigio (Tulum Valley),"Round and floral, with melon and other simple, clean aromas. Good mouthfeel, proper acidity and basic, likable flavors of citrus, green apple, green banana and tropical fruits make it a good quaffer and a good value.",9.0,86,3,0.9591455124578445
91715,Emina 2015 Sauvignon Blanc (Rueda),"Round, chunky aromas of grapefruit and passion fruit settle on friendly and varietally correct. This is snappy and solid in feel, with lime, orange and nectarine flavors. An acid-driven finish holds the line and doesn't taste bitter or green.",18.0,87,3,0.9591408462755688
107507,Pence Ranch 2013 Chardonnay (Santa Barbara County),"Shy at first on the nose, this wine from just east of the Sta. Rita Hills boundary winds up offering a very pretty if delicate nose of lime, salt and a touch of popcorn hidden in the background. It's high-toned and bright on the palate, with limestone, gray slate and lime-peel flavors, quite refreshing with each sip.",24.0,92,3,0.9591172665952551
19221,Analivia 2010 Verdejo (Rueda),"Here's a dry, crisp, apple-and-citrus Verdejo that's stony and good from head to toe. In the mouth, it's wet, juicy and biting, while the flavors of green fruits, lemon, celery, fresh lettuce and sweet bell pepper are tangy and fresh. Quite nice for a 100,000-case, $10 quaffer.",10.0,88,3,0.9590973365003588
79052,Gernot and Heike Heinrich 2014 Zweigelt (Burgenland),"Very slight notes of reduction still cling to the wine, but a swirl or two reveals crisp, crunchy red cherry. On the slender palate the fruit is pleasantly tart and even more crunchy but wonderfully vibrant. A refreshing, easy-drinking red. Drink soon.",20.0,89,3,0.9590903275709561
97658,Nga Waka 2001 Sauvignon Blanc (Martinborough),"Hay, mint and grass add a green touch to the nose, which also features nectarine. Citrus, but nothing really defined, dominates the flavor profile. More citrus and zippy acids run wild on the finish. It doesn't offer any one thing for you to hang your hat on.",20.0,87,3,0.9590899781042301
108987,Santa Ema 2012 Reserve Sauvignon Blanc (Leyda Valley),"Classic, pungent feline aromas of passion fruit, citrus and grass set up a friendly palate with moderate acidity and nice flavors of nectarine, lime and green melon. The finish introduces sweet notes of banana to go with lime.",15.0,88,3,0.959088263092628
7149,Château Paradis 2014 White (Coteaux d'Aix-en-Provence),"This wine is a fresh, herbaceous and fruity blend of Sauvignon Blanc and Grenache Blanc. Touches of tropical fruits round out the crisp lemon and grapefruit flavors, with an attractive, fragrant tang at the end.",20.0,86,3,0.959060506988347
78665,Carica 2010 Kick Ranch Sauvignon Blanc (Sonoma County),"A very nice Sauvignon, easy to drink, and showing lots of style and elegance. Bone dry and zesty in acidity, it has citrus, tropical fruit and white pepper flavors, with a stimulating touch of tart gooseberry.",21.0,88,3,0.9590562139762889
48778,Cono Sur 2010 Visión Sauvignon Blanc (Casablanca Valley),"Tropical fruits and a mix of grass and green herbs make for a nice bouquet. The palate on this Casablanca wine is juicy and round, not pointy, with citrus and nectarine flavors. Finishes with green apple tang; definitely gets the job done.",15.0,87,3,0.9590530897045615
96123,Arínzano 2015 Hacienda de ArínzanoRosé Tempranillo (Pago de Arínzano),"Mild citrus and stone-fruit aromas include a note of crushed vitamin. This bright-pink rosé is wide but citric on the palate, with mild nectarine and white-grape flavors. On the finish, this is round in feel without much flavor.",20.0,84,3,0.959051275541354
68146,Happy Canyon Vineyard 2012 White (Happy Canyon of Santa Barbara),"This Sémillon-Sauvignon Blanc blend hits the nose with near-petrol scents, and then slides into a slightly sour-orange zone. On the palate, that citrusy intrigue continues into a lime zest finish. It's a vibrant, refreshing sipper, though it leans on tingling acidity more than overall balance.",48.0,87,3,0.959047948513504
53039,Nielson by Byron 2014 Pinot Noir (Santa Barbara County),"Fairly light in aromas, this bottling shows red cherry and raspberry fruit lifted with an herbal edge of crushed thyme. The palate is also dainty in flavors, clinging to wet slate and cement minerality more so than fruit, although touches of cranberry and hibiscus notes do arise.",19.0,86,3,0.9590443093250786
94361,Ponzi 2014 Pinot Noir Rosé (Willamette Valley),"As sure-fire as the sunrise, Ponzi's Pinot Noir Rosé is always a class act. The floral, strawberry and peppercorn aromas set your mouth watering before the first sip. There's sufficient acidity to take a bit of a chill-down in stride, and the finish, though bone dry, has ample fruit sweetness to round out the mouthfeel.",20.0,90,3,0.9590439286541046
17191,Yalumba 2007 The Y Series Sauvignon Blanc (South Australia),"Dry, lean and tight, this is a crisply mineral Sauvignon Blanc that manges to avoid any sense of grassiness or overly herbal notes, instead focusing on a narrow range of fruit flavors: green apple, lime and grapefruit. Fine as an apéritif or with light seafood dishes. Drink now.",12.0,86,3,0.9590409489530588
18138,Tangent 2014 Paragon Vineyard Pinot Gris (Edna Valley),"Bright lime skin, grapefruit pith and soda character show on the nose of this tight and clean bottling from the appellation's vanguard vineyard. The sip is all about texture and energy, with pear-skin flavors that are soft but grippy, plus acidity that is strong but never searing.",17.0,88,3,0.9589926372382084
91676,Buttonwood 2014 Zingy Sauvignon Blanc (Santa Ynez Valley),"The expected cut-grass element shows on the nose of this wine from the longtime organic estate, but it also features riper, warmer aromas of nectarine, fragrant lemon skins and a slate minerality. There's lots of energetic pop on the sip, which shows more grass alongside lime juice, pith and skin.",20.0,88,3,0.958867853209782
