,title,description,price,points,lda_label,0
1983,Qupé 2015 Y Block Chardonnay (Santa Barbara County),"Slightly sour Meyer-lemon-pith aromas meet with honeysuckle and yellow pear on the nose of this bottling by veteran Bob Lindquist. There is a strong sizzle of acidity on the sip, where green-apple flavors meet with tart nectarine and lime-peel zip. It's very fresh and food-friendly.",20.0,89,0,0.9624947261313336
30079,Qupé 2015 Y Block Chardonnay (Santa Barbara County),"Slightly sour Meyer-lemon-pith aromas meet with honeysuckle and yellow pear on the nose of this bottling by veteran Bob Lindquist. There is a strong sizzle of acidity on the sip, where green-apple flavors meet with tart nectarine and lime-peel zip. It's very fresh and food-friendly.",20.0,89,0,0.9624947261313336
77321,Avanthia 2012 Cuveé de O Godello (Valdeorras),"Tropical fruit aromas, lime and minerality create an appealing bouquet. This feels tangy but a touch hollow, with modest body weight and flavors of green apple, orange and lemon-lime. A chiseled, racy finish makes this the perfect pairing for Asian foods and sushi.",18.0,88,0,0.9624941182047196
52736,Baehner Fournier 2013 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),"Very citrusy aromas of fresh squeezed lemons grow rounder with pear and nectarine flesh, all cut by a white rock minerality, without many of the typical grassy notes. The palate is very tight with lime juice and green apples, and driven by chalky grip and vibrant acidity.",25.0,88,0,0.962494108041691
107196,Sinor-LaVallee 2013 White Label Bassi Ranch Chardonnay (San Luis Obispo County),"This extreme-coastal vineyard bottling shows fresh, expressive yet diligently restrained aromas of Key-lime pith, scratched tangerine, wet chalk, Meyer lemons and a touch of dairy. Tongue-tingling acidity starts the sip, followed by sea salt, warm Marcona almonds, toasted sunflower seeds, a flinty minerality and citrus oil toward the finish.",38.0,92,0,0.9624939330681062
57640,Joullian 2015 Highland Vineyard Chardonnay (Santa Lucia Highlands),"This Carmel Valley-based winery has modernized its label without losing its classic appeal. It's reserved on the nose at first, with tightly wound seared lemon peel, Gravenstein apple and marmalade aromas. Rounded lemon curd, browned butter and orange cream flavors show on the palate, with a strong honeysuckle element and a caramelized finish.",35.0,88,0,0.9624939121218243
56689,Tablas Creek 2011 Esprit de Tablas Blanc White (Paso Robles),"The blend is Roussanne, Grenache Blanc and Picpoul Blanc. The wine is bone dry and nicely acidic, with a burst of stony minerality accompanying Meyer lemon, orange rind, subtle green bean, vanilla and white pepper flavors. It's complex but aloof. Don't drink it too cold.",40.0,88,0,0.9624935348157786
92549,Merryvale 2010 Chardonnay (Carneros),"This is a good followup to Merryvale's 2009. While it was barrel fermented in nearly half new French oak, it never feels overly manipulated or fussy. Marked by crisp acidity and Carneros minerality, it's an elegant, clean wine, with subtle Meyer lemon, lime and Asian pear flavors.",35.0,90,0,0.9624933291591334
9074,Dutton Estate 2010 Kylie's Cuvée Sauvignon Blanc (Russian River Valley),"This is Dutton Estate's unoaked Sauvignon Blanc. It did not go through the malolactic fermentation, but it started as very ripe grapes, so what you get is pure citrus, Asian pear, white peach and green apple flavor, zesty and clean in acidity, with slight a sweetness in the finish. Nice with Indian, Chinese, Vietnamese fare.",20.0,88,0,0.9624933006905245
65994,Montes 2015 Spring Harvest Sauvignon Blanc (Leyda Valley),"Passion fruit, lettuce, grapefruit and tropical aromas get this Sauvignon Blanc off to a nice start. Zesty, speedy and super fresh on the palate, with blazing acidity, this tastes of passion fruit, green herbs and grass, especially on a racy, slightly pithy finish.",16.0,89,0,0.9624931592784716
37345,Zaca Mesa 2014 Homage Collection Bien Nacido Vineyard Pinot Blanc (Santa Maria Valley),"Baked lemon, jasmine and honeyed Pink Lady apples open the nose of this bottling, a special anniversary project for the usually Rhône-only winery. Lighter flavors of lemon zest and crisp apple flesh sit atop a chalky grip, making for a wine that would work well with a variety of lighter foods.",22.0,89,0,0.962493143214004
63637,Maryhill 2006 Viognier (Columbia Valley (WA)),"Here is an interesting take on Viognier, relatively low in alcohol (13%) but quite sweet, at almost 2% residual sugar. The sweetness takes away a fair amount of the interesting citrus character of the grape, and seems to dumb it down a bit, but it might fit in well with spicy Asian dishes.",18.0,86,0,0.9624931021632945
105,Pull 2013 Chardonnay (Paso Robles),"Poached pears, yellow apples and a touch of butter show on the classic nose of this Chardonnay that holds to steely frame. Very sharp acidity kicks off the sip, where Pink Lady apples and warm vanilla surround a tight minerality. It's both sharp and slightly sweet.",18.0,87,0,0.9624930443503141
68783,Zaca Mesa 2012 Z Blanc White (Santa Ynez Valley),"Ripe yellow apples and peach elements are cut with lime peels and cement aromas on this blend of 46% Roussanne, 44% Grenache Blanc and 10% Viognier. It's focused and clean upon sipping, with tight pears, nectarine and white peach flavors, even showing some crushed ant tension.",20.0,92,0,0.9624930274938515
12888,True Myth 2014 Paragon Vineyard Chardonnay (Edna Valley),"Fresh-squeezed yellow grapefruit and pear juice trend toward white flowers and a tropical style in this widely available, stylishly labeled and crowd-pleasing bottling from the pioneering Niven family. Apple juice and apple blossoms combine on the palate, where flavors lean slowly into banana and ripe pears.",18.0,86,0,0.9624929093823915
75076,Melville 2015 Clone 76 Inox Chardonnay (Sta. Rita Hills),"Tasted blind alongside the 2005 and 2010 vintages, this bottling, which is Chad Melville's first for his family winery after years focused on the vineyard, carries the same persistent sizzle of acidity on the front of the sip. But it's fresher on the nose, with pear juice, lychee and vanilla dust, and more approachable on the tropical palate, where jasmine, exotic banana, papaya, plumeria and a touch of guava shine.",36.0,93,0,0.9624927119346871
41393,Zaca Mesa 2014 Viognier (Santa Ynez Valley),"Honeysuckle and white peach show on the nose of this bottling from the region's longtime Rhône producer. It's a simple and straightforward take on the grape, with dried white peach, lemon-lime candy and apple-peel flavors, wrapped up with buzzing acidity and grippy texture.",18.0,88,0,0.9624927080231277
65562,Fernwood 2008 Vanumanutagi Vineyard Chardonnay (Santa Cruz Mountains),"Ripe tropical fruit and oak dominate this overly sweet Chardonnay. It's very rich in pineapple tart, golden mango, buttered toast and crème brûlée flavors, but lacks dry balance. Tastes like there's a lot of white sugar in there.",32.0,84,0,0.962492606800437
41170,Au Bon Climat 2013 Nuits-Blanches au Bouge Chardonnay (Santa Maria Valley),"Candied lemon peel, Asian pear and marzipan hints show on the slightly oxidative nose of this bottling from Jim Clendenen. Ripe apple and pear flavors mark the palate, along with a warm toast component, but a Meyer lemon tang and bitter orange accents cut the richness.",35.0,93,0,0.9624924594692456
86957,Loma Larga 2009 Chardonnay (Casablanca Valley),"Apple, pear, vanilla and toast aromas come at you strong but in a controlled way. The palate is fairly juicy, with good acidity to temper sweet vanilla, oak, banana and pineapple flavors. Finishes similarly, with vanilla and sweetness balanced by citric acids. Imported by GOS Wines and BMC Imports.",17.0,86,0,0.9624923623384111
61761,Masottina 1999 Vigneto Rizzardo White (Colli di Conegliano),"This blend of Pinot Bianco, Chardonnay, Sauvignon Blanc and Riesling starts off with barrel-fermented notes of butter and baked apples, then folds in tropical fruit flavors. But for all its buttery ripeness, it avoids going over the top, and finishes long, with lemony acids holding its components together.",25.0,89,0,0.9624921824548908
59051,Babcock 2013 Naughty Little Hillsides Estate Pinot Gris (Sta. Rita Hills),"The aromas on this wine by Bryan Babcock find an intriguing balance between ripe nectarine flesh and tart stonefruit skins. It's a bit more lush in style than other Pinot Gris of the vintage, quite broad on the palate, with apple-pear flavors, lingering lemon skin bitterness and an acidity that soaks into the tongue.",25.0,90,0,0.9624921794609244
102246,Ascension Cellars 2015 Lumiere du Soleil Sunlight White (Paso Robles),"This blend of 50% Viognier, 25% Grenache Blanc, 17% Roussanne and 8% Marsanne offers candied banana, crème brûlée and sea-salt caramel on the very tropical, rich and creamy nose. Similar flavors show on the palate, where a banana-cream-pie character is delicious, though it may be too ripe for many.",38.0,87,0,0.962492173472132
56679,Brancott 2013 Sauvignon Blanc (Marlborough),"Even Brancott's entry-level Sauvignon Blanc is a solid effort, adding a hint of fumé character to its otherwise straightforward blend of stone and passion fruit. There might be a touch of residual sugar to give the impression of weight, but it's balanced by the tangy acids on the finish.",13.0,88,0,0.9624920859504777
24446,Hogue 2011 Riesling (Columbia Valley (WA)),"Medium sweet (listed at 24g/L residual sugar), this includes 7% Gewürztraminer in the blend. Lime and lime skin are the first sniff responders, with more citrus and wet stone flavors following. Despite the sugar, it's a rather tart tasting wine, suitable for a wide variety of spicy Asian fare.",11.0,86,0,0.9624919730849941
25247,Hogue 2011 Riesling (Columbia Valley (WA)),"Medium sweet (listed at 24g/L residual sugar), this includes 7% Gewürztraminer in the blend. Lime and lime skin are the first sniff responders, with more citrus and wet stone flavors following. Despite the sugar, it's a rather tart tasting wine, suitable for a wide variety of spicy Asian fare.",11.0,86,0,0.9624919730849941
35221,Talbott 2014 Audrey Diamond T Vineyard Estate Grown Chardonnay (Monterey),"Pungent citrus notes of kumquat, tangerine, Meyer-lemon pith and grapefruit give depth to accents of apple blossom and toasty seared lemon. This well-constructed wine shows Meyer lemon-rind flavors, a pithy grip and a touch of almond that provides richness to the midpalate.",75.0,92,0,0.9624919290629108
27758,Lange 2013 Chardonnay (Willamette Valley),"Lime and pineapple, peach and crisp acidity mark this as a fresh, go-to style. The label notes it was fermented both in stainless steel and French oak barrels. It's balanced and true to the fruit and the elegant vintage. Just a hint of butterscotch comes through.",18.0,90,0,0.962491875727587
87919,Lorenzi Estate 2014 Varietal Collection Dijon Clone 76 Chardonnay (Temecula Valley),"This is a great showing of how Chardonnay can work in Temecula. Fresh Meyer-lemon blossoms meet with lemon curd, clarified butter and vanilla paste on a tangy yet rich nose. Marcona almonds, apple custard, white peach and lightly toasted marshmallows show on the palate, balanced by just enough acid.",45.0,90,0,0.9624918592206373
